"time","J1_w","J2_w","J3_w","J4_w"
0.984,3.065954889240877,3.065954889240878,3.065954889240881,0.8399999999999983
0.987,3.051508627822855,3.051508627822856,3.051508627822858,0.8699999999999983
0.99,3.037920065359888,3.03792006535989,3.037920065359892,0.8999999999999995
0.993,3.025225414474815,3.025225414474817,3.025225414474819,0.9299999999999995
0.996,3.013460629796304,3.013460629796305,3.013460629796307,0.9599999999999995
0.999,3.002646578097216,3.002646578097217,3.002646578097219,0.9899999999999995
1.002,2.993950642921265,2.992367942313103,2.992367942313106,1.019999999999999
1.005,2.988199196136731,2.981938497948993,2.981938497948995,1.049999999999998
1.008,2.985247917661183,2.971456901309857,2.97145690130986,1.079999999999999
1.011,2.985123518592816,2.960921472959479,2.960921472959481,1.109999999999998
1.014,2.987762292720347,2.950332058978634,2.950332058978637,1.139999999999999
1.017,2.993073482801265,2.939688587076348,2.939688587076351,1.169999999999997
1.02,3.000921801928078,2.92899089224036,2.928990892240362,1.199999999999998
1.023,3.011172715275934,2.918239014993111,2.918239014993113,1.229999999999997
1.026,3.023668475157219,2.907433005993112,2.907433005993115,1.259999999999999
1.029,3.038200248013708,2.896572616798171,2.896572616798173,1.289999999999998
1.032,3.054572223986849,2.88565784492661,2.885657844926612,1.319999999999997
1.035,3.072564352318325,2.874688625816344,2.874688625816347,1.349999999999998
